SAMindex,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
SAM047,148.63225,149.29829999999998,148.6639333333333,148.6233666666666,147.88829999999993,148.3671555555555,145.89728888888897,149.3767666666666,146.83607222222219,148.44606111111108,149.24047777777773
SAM048,152.11725,152.7204333333334,154.1472777777778,152.98765000000012,153.73018333333346,152.60672777777788,153.50121666666678,153.85193888888898,151.9823333333335,149.93556111111118,151.49625000000012
SAM049,164.192,154.25292777777784,159.52753888888887,153.42625000000004,157.45305000000005,157.78550000000004,158.37635,159.78682777777783,152.45516111111118,157.3514611111111,160.19789444444447
SAM050,152.6485,149.80646666666678,150.791438888889,151.97662777777785,150.64027222222234,150.73931666666678,146.6815444444445,150.87567777777787,148.8509111111112,150.3628277777779,150.73853888888897
SAM051,144.48675,146.76043333333334,145.20936666666668,146.72553333333335,146.8449166666667,146.65180555555557,146.11081111111116,146.40306666666672,143.48461666666668,148.70453888888892,145.16348888888893
SAM052,222.5885,212.76031666666657,216.56945555555546,209.5620055555555,214.34947777777776,213.12197222222215,198.36627222222225,212.72109999999992,212.56604444444434,213.74964999999995,213.33720555555547
SAM053,164.7975,156.16999999999996,157.26889999999995,158.3123999999999,158.5895333333333,159.63081111111103,158.18049999999994,157.1470999999999,143.8946444444444,156.63493888888883,151.94999999999993
SAM054,153.09925,138.60018888888894,142.24972777777788,138.4728722222223,145.6839722222223,140.64480555555562,143.17375555555563,145.24980555555567,146.32977777777793,142.17337777777786,145.62878333333344
SAM055,167.82075,154.74777222222215,148.55343333333332,157.58873888888883,150.26164999999997,158.64871666666662,159.7284833333333,156.02882777777776,157.83733888888887,129.87006111111117,155.91922777777773
SAM056,143.0795,139.59093333333328,124.98919444444445,138.52488888888885,138.00647777777772,140.40173333333328,137.93273888888885,140.9633388888888,137.9722555555555,139.69851666666662,137.32461111111112
SAM057,240.311,223.63123888888882,220.9682555555555,219.0734833333333,212.57488888888878,216.83441111111105,222.2402777777776,209.54211111111107,210.2966333333333,222.3434944444443,179.31106666666665
SAM058,77.07575,80.45233888888887,81.4422333333333,85.71448888888887,79.50703333333331,79.74628333333332,84.04101666666664,80.5401111111111,90.74815555555553,78.52722777777777,80.93327777777776
SAM059,162.82475,154.80172777777773,159.4706499999999,149.3547666666667,158.3057499999999,159.44637222222212,156.24988888888882,157.60811666666663,159.20308333333324,154.56051111111108,156.79171666666664
SAM060,163.94175,153.52128888888885,159.10704444444445,157.13076666666666,158.24878888888887,156.84365555555553,157.85054999999997,157.98144444444443,155.60536111111108,158.45151666666666,157.54052222222222
SAM061,138.26825,126.7892777777778,133.04281111111115,134.7595555555556,136.34411111111118,132.9400166666667,136.42337777777783,137.0049722222223,134.7314722222223,133.28236666666672,137.8476333333334
SAM062,142.36,138.3984444444444,139.91538333333332,138.64978333333332,136.26883333333336,134.66407777777775,139.33408888888889,133.3270333333333,139.0216222222222,134.64855555555553,134.58091666666667
SAM063,187.5105,195.2122111111112,187.0329555555556,189.84628333333342,189.9380666666667,191.49098333333342,187.76643333333337,187.8511500000001,191.131538888889,190.8022111111112,190.13448888888897
SAM064,158.6075,150.73760555555555,154.9615944444445,155.51499444444445,150.82020555555556,155.3673666666667,155.30036111111116,152.4681,155.3460444444445,157.71650000000005,154.34629444444448
SAM065,141.4815,143.15816111111107,142.30546666666666,143.59605,145.6608222222222,140.80177222222218,142.84599444444441,138.99060000000003,141.22238888888887,141.59989444444443,140.4494
SAM066,136.882,140.73120555555548,131.18631111111108,138.97046111111104,144.16331666666665,140.2803055555555,141.8629777777777,142.9556,143.76767777777772,142.97959999999992,139.8128499999999
SAM067,163.522,160.2088444444444,158.60128333333327,154.605,161.99096111111106,157.8084611111111,158.71707222222219,160.76746666666662,161.95038888888882,158.40241111111106,154.8277388888889
SAM068,76.511,76.82141111111109,76.59155555555552,78.00736666666666,76.99206666666667,78.15197777777774,78.60727777777778,76.12342777777775,77.36391111111111,77.10840555555554,75.82412777777778
SAM069,155.9785,153.41091666666674,148.8137055555556,152.8185555555556,145.22663333333327,152.25735000000003,153.4859333333334,150.83327777777785,152.64221111111118,155.15771666666672,155.97687777777784
SAM070,122.08875,123.41734999999996,122.2648722222222,123.6068666666666,123.60298888888887,122.65321666666661,118.58448888888884,123.77130555555549,123.71409999999995,126.92362777777778,123.5165333333333
SAM071,74.39125,75.91296666666668,75.03550555555557,76.04522222222224,76.34582222222222,75.63667222222223,76.7968777777778,75.97842222222224,77.57802222222223,74.19144444444446,77.39209444444445
SAM072,90.64,95.29812777777778,101.0720388888889,98.58859444444444,96.67011111111108,109.94932777777782,96.7759222222222,102.66115555555557,101.62365555555556,97.75097222222217,98.15500555555555
SAM073,85.97725,86.80674999999995,96.75331111111107,87.98391111111106,88.13039444444439,88.53088333333329,88.06511666666661,88.57584999999997,91.81326666666662,90.43501111111105,89.08282222222218
SAM074,109.71725,113.1872888888889,116.62612777777777,124.6741,109.08156111111111,111.78374999999998,112.4206722222222,115.90503333333332,113.93742222222221,113.47085555555554,114.65365555555556
SAM075,64.89475,79.05924444444446,68.3978722222222,68.32716111111111,67.66296666666663,67.28476666666664,72.78299999999999,70.93132777777777,69.62282222222218,72.93141666666664,71.04710555555553
SAM076,77.432,76.39814999999996,75.2441833333333,74.52656111111108,76.3755444444444,75.65699999999995,76.40177777777775,74.96986111111106,76.31648333333328,73.68452777777777,77.10792777777773
SAM077,94.521,89.85372777777782,81.46681666666667,92.82593333333338,89.42019444444449,88.45888888888895,94.61754444444448,91.05530000000003,91.77468333333339,91.1027166666667,96.3378166666667
SAM078,116.328,122.02587777777784,120.68287222222229,118.97105000000005,114.57651111111116,118.40168888888897,116.4620111111112,114.82916666666671,122.54379444444447,116.86706666666673,118.19833333333335
SAM079,105.82,112.44861666666665,109.22163333333333,107.69125000000001,118.0983555555555,108.64186111111108,109.14133333333332,110.49976111111113,109.11210555555557,107.41610555555556,109.57214999999998
SAM080,106.954,115.19220555555555,112.51311666666668,115.92994999999996,112.03073888888892,112.17859999999999,111.61173333333333,112.86552222222225,112.90427222222226,113.76256111111114,120.80574999999997
SAM081,92.53725,90.39006111111108,91.19468888888883,93.88013888888887,91.56011666666663,93.70456666666665,91.9803222222222,91.45757777777774,92.44995555555553,95.50663888888887,90.35156666666661
SAM082,117.593,125.19835555555554,125.60216111111104,125.04396666666659,126.63619999999996,123.62558888888884,124.24903333333332,122.59791666666662,121.3598444444444,133.96255555555558,122.13687222222215
SAM083,117.0365,118.75213888888894,126.59092777777775,121.55231111111118,116.4180444444445,121.24992222222227,120.59957222222225,118.12706666666672,118.31497222222227,121.76282777777783,122.51221111111116
SAM084,108.67025,108.2541166666667,106.74336666666672,109.94743333333338,109.94573888888895,108.6116333333334,107.95932777777784,108.71425000000004,106.40553888888893,109.5186666666667,108.7759055555556
SAM085,106.39825,108.77194444444453,109.78450000000008,107.30259444444451,108.98402777777788,107.89441111111117,109.67476666666674,107.14387222222229,106.96641111111116,110.34393333333335,107.8288611111112
SAM086,108.0285,109.16696111111114,116.36483888888893,113.06896111111114,117.43973333333335,111.16200555555558,110.19819444444445,112.49749444444444,111.85594999999999,112.5062944444444,111.81312777777781
SAM087,108.98075,110.36877777777778,109.83125555555557,110.74362222222226,111.33992777777783,110.42661666666667,110.76303888888891,110.03855000000001,107.75626111111113,109.07742777777779,113.53648888888893
SAM088,86.03725,87.87266111111106,90.79001666666662,86.6857444444444,87.34473888888884,88.45290555555552,90.87831111111107,89.27534999999996,89.26463888888885,88.60148888888884,86.0445555555555
SAM089,88.64425,87.66453888888884,90.44612222222217,86.19233888888883,89.94142777777775,91.22262222222216,88.82664999999996,91.53983333333328,88.11267777777773,87.7920444444444,86.50807222222217
SAM090,91.21325,96.10913888888881,98.65906666666659,101.57708888888885,100.52426666666659,98.13804444444439,97.06712222222215,105.6469611111111,96.63971666666662,97.28236666666659,96.8105333333333
SAM091,111.3995,114.68942222222229,119.1885555555556,119.24253333333338,118.02297222222231,138.5346055555555,121.33763888888896,118.74816666666673,119.55716666666673,123.96643888888892,121.39328333333341
SAM092,108.452,114.92302777777786,113.96482777777781,117.58668333333338,113.15870000000005,122.81715000000001,114.18093333333339,115.40027777777782,112.6618944444445,114.43251666666674,116.61500000000007
SAM093,66.9665,68.4353,67.59666111111113,67.6294111111111,66.66370555555555,68.29312222222221,72.31533888888887,68.7719,67.66885,68.8115277777778,68.53417222222221
SAM094,90.41975,118.20720555555557,102.09536111111113,93.7181777777778,105.18325555555556,96.0504888888889,100.89508333333336,105.21471111111111,102.78331111111113,101.22605555555558,101.11877777777778
SAM095,112.95075,112.57506666666666,117.5820222222222,115.62263333333334,113.21698888888892,114.13209444444445,114.04068333333333,114.11886666666668,112.19516666666667,111.2776111111111,115.46572222222227
SAM096,101.59725,117.03228888888884,114.88760555555551,118.60674444444435,143.53247777777776,115.62796666666658,114.16008888888884,116.83566666666661,117.50811666666662,113.36865555555548,112.19096666666661
SAM097,63.84375,67.61196666666667,65.92422222222221,65.53877222222222,66.66381666666666,64.71951111111113,65.15258888888889,65.44009444444444,70.01702222222222,69.6545,66.11756111111109
SAM098,59.67675,65.53620555555557,62.59438333333337,62.85683888888893,62.69718333333336,62.521427777777795,64.17111111111113,66.44313888888891,65.79810000000003,76.65844999999999,65.2839166666667
SAM099,74.7025,84.10329999999999,78.53066111111109,84.22812222222221,80.83023333333333,82.99986111111112,85.83078888888888,78.21731666666665,84.16048333333332,96.75846666666665,82.80191666666663
SAM100,116.545,133.36684444444447,135.77222777777777,128.74561111111115,135.18673888888893,125.60353333333336,133.3312611111111,135.69143333333335,130.63496111111115,132.39823888888893,162.14460000000003
SAM101,120.1215,120.91819444444454,123.78322777777785,121.49835000000009,123.88432222222231,123.68232222222233,120.3058722222223,121.5633388888889,122.2822444444445,124.17977777777779,123.95816111111118
SAM102,85.48025,96.39638333333335,104.19026666666666,100.117,104.70927222222221,97.6241611111111,91.77073888888891,93.97408888888893,93.63771666666669,94.40236111111115,95.72130555555559
SAM103,93.27825,94.47957777777773,116.0489388888889,100.87821111111111,100.05376111111107,99.56178333333332,101.9734722222222,96.87338888888887,101.09326666666662,97.52216111111107,96.04768888888886
SAM104,112.58475,114.22524999999997,116.22357222222222,115.09091666666667,115.11412777777778,118.01239444444444,113.15796111111112,111.96284999999999,122.92535555555553,117.05543888888889,114.52163333333331
SAM105,81.7565,84.1841611111111,84.16745555555553,85.34918888888886,82.99877777777775,85.2119611111111,86.05022777777776,85.03901666666665,85.07921666666665,86.29845555555553,87.74393333333333
SAM106,101.951,102.24615,100.11036111111112,104.61740555555555,99.62717222222221,100.97257777777781,112.13706111111108,101.41625000000002,102.35872777777777,103.98831111111109,103.40178888888889
SAM107,80.298,85.3259166666666,82.09304444444439,96.30594999999998,87.69402777777775,86.63920555555556,89.14183333333331,88.50391666666657,86.73951111111106,86.02502777777771,90.51089444444445
SAM108,89.49125,89.77256111111113,92.13039444444445,91.18593888888891,84.4914222222222,91.28961666666667,91.69611111111112,90.74908888888889,90.79185,88.27441111111114,89.04638333333335
SAM109,114.55325,120.16138333333329,119.76928333333332,116.22864444444444,119.90243888888888,122.31708888888883,117.04599444444442,118.35478888888888,129.2386,116.2569222222222,117.19900555555553
SAM110,124.09175,127.99428333333326,123.6763444444444,135.35880555555556,128.72266666666658,132.22740555555552,130.49199444444434,126.53803333333326,130.0948222222222,127.21987777777771,128.36437222222213
SAM111,122.96725,123.54940555555554,124.44597222222217,125.66584444444445,126.99033888888894,123.36863888888888,127.41974444444439,121.01084444444442,128.90959999999998,126.27947222222218,130.34727777777775
SAM112,155.915,160.77719999999997,156.5004277777777,159.11837777777774,158.66629999999998,160.34324444444448,165.21939999999998,157.32505555555554,155.4522999999999,158.32005555555557,159.69012777777778
SAM113,160.09775,153.49206666666666,159.35516666666663,157.3002944444444,153.77928333333327,156.74582777777772,157.0699555555555,154.2771833333333,159.3782444444444,155.78783333333325,146.79696666666663
SAM114,163.98025,156.53487222222216,159.44495555555548,155.23849999999993,157.80304999999993,160.65427222222212,158.53396111111107,147.3803388888889,158.1769555555555,159.38081111111097,151.65434999999994
SAM115,143.1215,138.42379444444455,137.02671666666674,136.15731111111114,142.89960555555567,142.24792777777787,136.1191611111112,141.38796111111122,140.36344444444453,142.6295611111112,143.08838888888897
SAM116,147.0335,154.18249444444442,154.68258888888877,154.59800555555546,154.41084444444442,162.82273888888892,166.4180611111111,154.41149444444443,155.6830999999999,154.98204444444445,152.76207222222214
SAM117,129.51225,132.40469999999996,131.58081666666655,129.33227777777768,131.85775555555543,131.2913444444443,130.4501499999999,131.8496999999999,135.54602222222215,133.5765833333334,131.3815222222221
SAM118,101.887,96.97135000000003,95.18037777777782,96.55260000000003,97.97540000000001,97.57996111111115,92.3092055555556,95.54967222222224,83.08780555555555,95.45060000000002,95.08773333333336
SAM119,128.84375,131.9609277777778,129.44175,129.59552222222223,127.98192222222222,133.564,130.88038333333333,129.04381111111113,128.1324833333333,131.08701111111114,128.98567222222223
SAM120,182.95075,180.50352777777778,176.4739833333333,177.9488833333333,180.89906666666664,176.71585,176.39864444444444,176.29347777777775,167.1437333333333,176.91262222222218,177.88447777777776
SAM121,164.298,151.45732777777772,155.8651666666666,158.0198999999999,149.5948444444444,153.27271111111102,151.90799444444437,156.24563333333325,147.48727222222215,154.53397222222216,140.92631666666668
SAM122,183.66,179.7449944444444,175.06186111111109,170.31647777777775,179.83062777777772,180.0024055555555,175.85444444444437,177.8879444444444,178.3040666666666,175.05476111111105,178.86899999999994
SAM123,93.65525,90.49796666666663,93.5689166666666,94.7023055555555,88.43787777777774,91.52439999999996,91.68499999999993,87.2228833333333,91.12442222222221,91.55262222222217,89.68513888888886
SAM124,79.6345,81.92387222222229,82.47280555555561,86.75260555555558,81.15457222222228,82.42601666666671,84.66852777777781,80.06964444444452,93.32446111111112,85.16235555555559,80.11552777777784
SAM125,169.89175,167.44883333333323,159.51385,167.31103333333323,166.01349444444435,165.095111111111,163.71937222222212,166.6560222222221,163.5794277777777,165.8088999999999,166.60256666666655
SAM126,171.53725,167.95186666666675,168.906438888889,168.68100000000007,167.47154444444453,170.05236666666676,164.2912,168.06821666666673,169.47593333333342,168.62809444444449,169.08628333333343
SAM127,167.16975,164.48303333333337,166.7502888888889,166.63255,167.30755000000005,168.14397222222226,164.43372222222223,167.03002222222224,166.62341111111112,167.07015555555557,167.16643888888893
SAM128,172.628,170.8629666666666,169.71324999999993,174.3676055555555,171.02319444444436,170.09812777777773,170.1734888888888,169.8350777777777,169.1313555555555,169.46613333333337,169.93026111111104
SAM129,80.25675,78.92997777777778,77.5795944444445,79.77439444444445,78.64307222222224,77.88711666666667,77.48846666666667,80.19751111111113,79.39681111111112,79.87152777777779,78.91562222222223
SAM130,134.4615,138.36103888888897,141.3470833333334,136.87535555555561,141.31455555555561,141.28186111111114,140.28106111111114,139.80617777777783,150.74651111111118,142.8620666666667,142.2000333333334
SAM131,110.3845,113.76522222222228,112.55450555555561,113.81324444444448,113.15365000000006,114.78626111111114,114.60048888888895,117.36550000000004,113.07619444444448,114.08355555555558,115.27756111111117
SAM132,140.61125,136.41058888888887,131.32469999999998,119.99110555555558,132.78491666666662,136.1994944444444,135.21002777777773,137.40434999999997,130.74956666666662,131.93172222222222,135.84341666666663
SAM133,69.41875,72.20500555555553,71.53015555555552,77.80297222222218,72.87816666666663,77.0176055555555,74.07127222222219,72.29978888888886,74.68892777777774,86.32634999999998,74.60666111111108
SAM134,71.48275,72.6956888888889,71.66500555555554,73.86041666666667,71.48694444444443,78.16893333333329,72.74500000000002,72.70715,73.49517222222222,78.95919444444446,73.35541666666667
SAM135,220.519,197.75583888888897,204.92318888888897,161.59535000000002,205.45325000000008,190.37323333333342,198.8921333333334,188.80899444444447,203.599238888889,199.47521666666677,194.00730555555558
SAM136,117.03475,130.93586111111102,135.26982222222216,129.24384444444433,134.45045555555546,129.44154444444436,131.5984166666666,130.15639444444435,157.42522222222226,132.5144166666666,132.41364444444434
SAM137,168.3095,178.87023888888893,172.0095111111112,172.4293222222223,171.58902777777786,176.56467222222233,172.0943555555556,174.28107777777785,171.73845555555565,171.49740000000008,173.76190555555564
SAM138,161.19475,163.3381388888888,160.92852222222217,161.31468333333322,161.9902555555555,164.58163888888882,161.93529999999993,162.72913333333324,161.08604999999991,162.54785555555551,162.4454111111111
SAM139,170.14725,167.90334444444443,167.22696111111108,166.38933333333335,168.0252888888889,169.9062722222222,168.35027222222223,166.41694444444443,163.36808333333332,167.61545555555557,166.49974999999998
SAM140,172.03425,175.51467222222217,171.33534999999995,171.7232944444444,173.2053444444444,173.8231499999999,170.45504444444435,168.92577222222212,172.4871055555555,170.82098888888885,173.94388333333325
SAM141,169.8835,164.52267222222218,165.94001666666662,163.13971111111107,166.84623888888882,169.1766499999999,167.72031111111107,165.9465166666666,167.0534166666666,168.01043333333328,166.88324999999995
SAM142,166.467,162.61003888888885,164.46297222222216,162.3979777777777,164.9089388888888,166.63506111111104,166.0503388888888,165.95778888888879,165.01988888888883,165.9661666666666,165.0770499999999
SAM143,161.0455,156.9525388888889,156.73541111111118,158.37522222222228,159.6844333333334,152.51633888888884,158.8905222222223,156.25343888888895,159.82266666666675,159.37775000000005,159.35067777777786
SAM144,165.81175,163.52627222222216,163.0283944444444,162.60281666666663,163.75403888888883,165.21581666666657,164.30249999999992,162.66741111111105,164.67335555555553,166.88108333333327,163.85033888888879
SAM145,179.67075,178.9463111111112,177.94075555555565,178.64651666666677,174.02677222222223,178.02197777777786,179.11133333333342,179.236638888889,176.4159722222223,178.05871666666678,176.45901111111118
SAM146,177.817,178.94856111111116,177.08080000000004,177.00190000000003,174.78223333333332,181.4319611111112,177.79496666666668,177.39177222222227,175.9834833333333,177.87938888888894,177.47775555555558
SAM147,178.61425,178.6276499999999,181.13240555555552,179.00867222222217,179.60164444444433,179.89182777777768,180.96312777777777,179.52786666666663,180.71039999999996,179.5974666666666,179.3649166666668
SAM148,158.3295,161.62353888888882,159.6074555555555,159.86923888888882,160.31498888888885,163.33397222222223,160.1701388888888,160.72898333333325,161.1200888888888,161.48995555555544,161.1788444444444
SAM149,158.43,162.92392777777775,160.41567222222227,160.89514444444453,160.58197777777784,160.78320000000008,161.80063888888895,159.87563888888897,160.67663888888893,159.78922777777782,160.16355555555558
SAM150,168.83025,174.24452222222217,169.91467777777777,169.06379444444443,169.64994999999996,171.60538888888888,168.45385,167.56115,169.75135555555553,168.00463888888885,168.52237222222217
SAM151,166.65775,158.02415000000005,157.55622777777785,149.9553222222222,163.74396111111125,165.03341111111118,164.2556444444445,160.9713722222223,163.50590555555564,164.53695555555564,163.14005555555562
SAM152,160.97275,163.41616111111105,171.7681777777778,162.4471111111111,163.03902222222217,160.4387055555555,157.28804444444438,158.41062777777773,164.57497777777775,162.49644999999995,168.30818888888885
SAM153,172.12175,171.96253888888896,169.7379555555556,169.36431111111114,168.95266666666672,166.42089444444446,166.7465722222222,167.45534444444445,171.11853333333335,169.1401777777778,161.36465555555554
