RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
6.889879945,49.58227574,2.850872252,0.968280871,20.29298542,411.8052574,13.60560487,0.736556992,2rdkit,3_GBR_cal,single
6.96446345,49.69631157,2.861044603,0.96820792,20.30052533,412.1113286,13.73013656,0.73636119,2rdkit,3_GBR_cal,single
6.964258081,50.09040902,2.93539105,0.967955805,20.3269255,413.1839003,13.58574703,0.735675036,2rdkit,3_GBR_cal,single
7.164100388,53.18177698,3.74118691,0.965978173,20.32858434,413.2513414,13.69881523,0.735631892,2rdkit,3_GBR_cal,single
6.989120387,49.69625003,2.836806392,0.968207959,20.33261962,413.4154208,13.9242613,0.735526926,2rdkit,3_GBR_cal,single
7.4786842,56.58223349,4.215730554,0.963802808,20.3483065,414.0535773,14.33259994,0.73511868,2rdkit,3_GBR_cal,single
6.965695572,49.73701218,2.844278671,0.968181882,20.35671741,414.3959438,13.82595318,0.734899659,2rdkit,3_GBR_cal,single
7.025561127,49.85386604,2.868591748,0.968107128,20.36144474,414.5884318,13.97852569,0.734776519,2rdkit,3_GBR_cal,single
7.003762701,49.92193972,2.92324712,0.968063579,20.37390694,415.096084,14.12310705,0.734451761,2rdkit,3_GBR_cal,single
7.069175318,50.86385296,3.222673804,0.967461012,20.37467676,415.1274532,13.83838528,0.734431693,2rdkit,3_GBR_cal,single
6.995725056,49.90896711,2.922083948,0.968071878,20.37513258,415.1460275,13.98579156,0.73441981,2rdkit,3_GBR_cal,single
7.092905149,51.06620971,3.121454637,0.967331559,20.39043376,415.769789,13.91327262,0.734020773,2rdkit,3_GBR_cal,single
7.019315356,50.11013259,2.966438624,0.967943187,20.39261509,415.8587501,14.04901153,0.733963862,2rdkit,3_GBR_cal,single
7.051906974,50.06017889,2.899603798,0.967975144,20.39956979,416.1424476,13.62612494,0.733782373,2rdkit,3_GBR_cal,single
6.997410001,50.79524308,3.099339101,0.967504903,20.40097669,416.1998498,14.08534115,0.733745652,2rdkit,3_GBR_cal,single
