RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
6.740412321,46.54642024,3.084304918,0.970222991,19.39121975,376.0194033,13.11985039,0.759450175,2rdkit,2_XG_cal,single
6.716081715,46.2203312,2.85028809,0.970431599,19.39744594,376.2609088,13.28330528,0.759295677,2rdkit,2_XG_cal,single
6.760747405,46.08444293,2.850284962,0.97051853,19.40949647,376.7285532,13.51679978,0.758996512,2rdkit,2_XG_cal,single
6.756632989,46.32932307,2.883146626,0.970361874,19.4399838,377.9129703,13.711952,0.758238808,2rdkit,2_XG_cal,single
6.949193688,49.06419575,3.63302451,0.968612301,19.44784634,378.2187271,13.26361485,0.758043207,2rdkit,2_XG_cal,single
6.804995671,47.13455311,2.98629636,0.969846746,19.45607084,378.5386926,13.33729784,0.757838517,2rdkit,2_XG_cal,single
6.724739168,46.3452989,2.785919118,0.970351653,19.45969246,378.6796305,12.95550047,0.757748355,2rdkit,2_XG_cal,single
6.729205282,46.3024586,2.751187245,0.97037906,19.46299147,378.8080368,13.11130566,0.75766621,2rdkit,2_XG_cal,single
6.638144737,46.18267876,2.760714623,0.970455686,19.46336558,378.8225999,13.14971158,0.757656894,2rdkit,2_XG_cal,single
6.732210329,46.59243801,2.979857479,0.970193552,19.46550762,378.9059868,13.37512177,0.757603549,2rdkit,2_XG_cal,single
6.699897809,46.33886612,2.777442571,0.970355769,19.47980404,379.4627652,13.12013595,0.757247362,2rdkit,2_XG_cal,single
6.730045245,46.46919567,2.783534712,0.970272393,19.47993098,379.4677111,13.14633456,0.757244198,2rdkit,2_XG_cal,single
6.776436026,46.40725054,2.822398146,0.970312021,19.48248721,379.567308,13.42615315,0.757180484,2rdkit,2_XG_cal,single
6.796436812,46.70706975,3.051465218,0.970120219,19.48697336,379.7421308,13.44122814,0.757068645,2rdkit,2_XG_cal,single
6.696625358,46.50963514,2.814223664,0.970246523,19.48799555,379.7819707,13.32601248,0.757043158,2rdkit,2_XG_cal,single
6.702568452,46.54071261,2.840428459,0.970226642,19.49281983,379.9700249,13.38830941,0.756922855,2rdkit,2_XG_cal,single
6.773235909,46.8999144,2.976187972,0.969996851,19.49420025,380.0238435,13.49899131,0.756888425,2rdkit,2_XG_cal,single
6.688943548,47.0241515,3.126113915,0.969917373,19.49458033,380.0386622,13.4102511,0.756878945,2rdkit,2_XG_cal,single
6.802361361,46.82492623,3.041049503,0.970044823,19.50079527,380.2810161,13.47736172,0.756723905,2rdkit,2_XG_cal,single
6.883749741,48.20013353,3.47588107,0.969165065,19.5050918,380.4486063,13.60784944,0.756616693,2rdkit,2_XG_cal,single
6.762955045,46.63760241,2.925441118,0.970164659,19.51196464,380.7167641,13.32570262,0.756445145,2rdkit,2_XG_cal,single
6.750428235,46.5858524,2.868871582,0.970197765,19.51518256,380.8423503,13.43135874,0.756364804,2rdkit,2_XG_cal,single
6.737436398,46.68946573,2.867138452,0.970131481,19.51685144,380.9074901,13.20471735,0.756323133,2rdkit,2_XG_cal,single
6.755706764,46.66726524,2.904213795,0.970145683,19.52807444,381.3456912,13.37140219,0.756042803,2rdkit,2_XG_cal,single
6.674340001,46.52607383,2.853346563,0.970236007,19.53229774,381.5106551,13.48911574,0.755937272,2rdkit,2_XG_cal,single
6.759554415,46.71088174,2.926005434,0.97011778,19.53747747,381.7130259,13.26422694,0.755807809,2rdkit,2_XG_cal,single
6.883103304,48.85111456,3.20422922,0.968748615,19.54296569,381.9275079,13.42729363,0.7556706,2rdkit,2_XG_cal,single
6.774050057,46.50566352,2.762265986,0.970249064,19.54781423,382.1170412,13.26934768,0.75554935,2rdkit,2_XG_cal,single
6.694955154,46.66734135,2.822097133,0.970145634,19.55294508,382.3176613,13.40347785,0.755421008,2rdkit,2_XG_cal,single
6.789675329,47.60060265,3.013955694,0.969548602,19.55628105,382.4481287,12.85290358,0.755337544,2rdkit,2_XG_cal,single
6.633469968,46.63560739,2.780521587,0.970165935,19.56055129,382.6151669,13.21933257,0.755230685,2rdkit,2_XG_cal,single
6.719498362,46.63747787,2.73341258,0.970164739,19.56313348,382.7161915,13.17151532,0.755166057,2rdkit,2_XG_cal,single
6.721627878,46.80245624,2.800231683,0.970059198,19.56670615,382.8559894,13.28422886,0.755076625,2rdkit,2_XG_cal,single
6.732058148,46.77861588,2.824565599,0.970074449,19.5678866,382.9021858,13.26506138,0.755047072,2rdkit,2_XG_cal,single
6.983978531,49.3804968,3.59009642,0.968409955,19.57207963,383.066301,13.43687837,0.754942083,2rdkit,2_XG_cal,single
6.83885029,47.21984968,2.955118808,0.96979218,19.58009774,383.3802275,13.46656621,0.754741255,2rdkit,2_XG_cal,single
6.630423109,46.78009281,2.787198523,0.970073504,19.58322179,383.5025755,13.1708038,0.754662986,2rdkit,2_XG_cal,single
7.1295586,51.37018345,3.943792335,0.967137098,19.58729367,383.6620732,13.87241439,0.754560951,2rdkit,2_XG_cal,single
6.747066032,46.90295378,2.83934209,0.969994907,19.58835804,383.7037706,13.30916746,0.754534276,2rdkit,2_XG_cal,single
6.778535077,46.96825376,2.874929941,0.969953132,19.5909066,383.8036213,13.629996,0.754470399,2rdkit,2_XG_cal,single
6.795969395,46.89155126,2.79656516,0.970002201,19.5995719,384.1432187,13.2043257,0.754253149,2rdkit,2_XG_cal,single
6.906812013,48.4039532,3.245102792,0.969034676,19.6078661,384.4684132,13.37682835,0.754045113,2rdkit,2_XG_cal,single
6.772607176,46.85446778,2.81597637,0.970025924,19.60865824,384.4994779,13.26736449,0.754025241,2rdkit,2_XG_cal,single
7.499027225,57.82694619,4.63468112,0.963006532,19.61234782,384.6441872,13.76899116,0.753932666,2rdkit,2_XG_cal,single
6.810776888,47.76901244,3.068419189,0.969440865,19.61459418,384.7323047,13.47650688,0.753876295,2rdkit,2_XG_cal,single
6.814335831,47.0634187,2.948455917,0.969892253,19.61701144,384.8271379,13.50637102,0.753815627,2rdkit,2_XG_cal,single
6.962290038,49.37211499,2.853650344,0.968415317,20.19946592,408.0184236,13.43427349,0.738979532,3mol2vec,2_XG_cal,single
7.3285844,55.1523123,3.938257454,0.964717568,20.5283229,421.412041,13.57206881,0.730411271,3mol2vec,2_XG_cal,single
7.087227177,50.59626415,2.856272586,0.967632196,20.54789774,422.2161017,13.3891675,0.729896892,3mol2vec,2_XG_cal,single
7.049981889,51.15036648,2.99013082,0.967277721,20.62590578,425.4279891,13.61201445,0.72784216,3mol2vec,2_XG_cal,single
7.062851928,50.98120518,2.814411286,0.967385938,20.63485063,425.7970605,13.38953094,0.727606055,3mol2vec,2_XG_cal,single
7.081852887,51.30349535,2.920951548,0.967179761,20.65303454,426.5478356,13.76954174,0.727125764,3mol2vec,2_XG_cal,single
7.10660592,51.55497275,3.015620771,0.967018884,20.67772969,427.5685051,13.96922276,0.726472814,3mol2vec,2_XG_cal,single
7.054832035,51.15571614,2.85908441,0.967274299,20.68504893,427.8712491,13.69033705,0.72627914,3mol2vec,2_XG_cal,single
7.077763024,51.33017187,2.878795992,0.967162695,20.69529147,428.2950889,13.47768323,0.726007999,3mol2vec,2_XG_cal,single
6.999667285,51.44408782,2.988280107,0.96708982,20.70170181,428.5604577,13.8129372,0.725838235,3mol2vec,2_XG_cal,single
7.149835867,52.39928517,3.320398726,0.966478754,20.70306992,428.6171042,13.75421309,0.725801997,3mol2vec,2_XG_cal,single
7.106733008,51.30647657,2.827728294,0.967177853,20.71303922,429.0299936,13.8400945,0.72553786,3mol2vec,2_XG_cal,single
7.399730362,55.4054966,3.876071123,0.964555599,20.72991146,429.7292292,14.12233603,0.72509054,3mol2vec,2_XG_cal,single
7.09574502,51.38556897,2.781039509,0.967127256,20.73372654,429.8874163,13.41556795,0.724989344,3mol2vec,2_XG_cal,single
7.099216413,51.83499331,3.127235838,0.966839747,20.74496442,430.353549,13.95515039,0.724691146,3mol2vec,2_XG_cal,single
7.103790409,51.62191608,2.94186885,0.966976058,20.77081041,431.4265651,13.95556385,0.724004708,3mol2vec,2_XG_cal,single
7.130710031,51.67396831,2.885966343,0.966942759,20.81007724,433.0593148,13.63182276,0.722960194,3mol2vec,2_XG_cal,single
7.134529377,51.93415976,2.844716403,0.966776307,20.81674035,433.3366788,13.51620844,0.722782757,3mol2vec,2_XG_cal,single
7.318893047,54.49139755,3.643904833,0.965140373,20.82059298,433.497092,13.71588701,0.722680136,3mol2vec,2_XG_cal,single
7.111307292,51.86761868,2.906739065,0.966818876,20.82542311,433.6982479,13.94127046,0.722551451,3mol2vec,2_XG_cal,single
7.032820664,51.84961464,2.840089177,0.966830393,20.83642019,434.1564062,13.48794048,0.722258355,3mol2vec,2_XG_cal,single
7.082252412,52.14937004,2.942605591,0.966638632,20.87807256,435.8939138,13.98890712,0.721146824,3mol2vec,2_XG_cal,single
7.272318845,53.59985617,3.456702166,0.965710716,20.90165432,436.8791533,14.07500099,0.720516539,3mol2vec,2_XG_cal,single
7.133392106,52.61491193,3.063854855,0.966340812,20.93780928,438.3918576,13.47557919,0.719548821,3mol2vec,2_XG_cal,single
7.23869854,54.76005075,3.572135081,0.964968508,20.93938842,438.4579873,13.79015715,0.719506516,3mol2vec,2_XG_cal,single
7.154879676,53.01840779,3.241607879,0.966082684,20.95094421,438.9420634,13.88478242,0.71919684,3mol2vec,2_XG_cal,single
7.598604195,59.57409465,3.661118697,0.961888834,20.95116363,438.9512576,13.88429052,0.719190958,3mol2vec,2_XG_cal,single
7.198173134,52.59585354,2.891585387,0.966353004,20.96649915,439.5940867,13.45158451,0.718779723,3mol2vec,2_XG_cal,single
7.216806236,52.93914422,3.082572777,0.966133392,20.96704139,439.6168246,13.8292318,0.718765177,3mol2vec,2_XG_cal,single
7.362517968,54.91643196,3.677168877,0.964868467,20.96842337,439.6747785,13.90868181,0.718728102,3mol2vec,2_XG_cal,single
7.151352473,52.71715021,2.90237958,0.966275407,20.97442381,439.9264542,13.49752543,0.718567098,3mol2vec,2_XG_cal,single
7.179179312,52.50929875,2.927058796,0.966408375,20.97606472,439.9952913,14.06892121,0.718523061,3mol2vec,2_XG_cal,single
7.211895482,52.76294675,2.870715385,0.96624611,21.01537907,441.6461573,13.7366101,0.717466958,3mol2vec,2_XG_cal,single
7.136150246,52.96267641,3.042418949,0.966118337,21.05376474,443.2610098,14.09362193,0.716433892,3mol2vec,2_XG_cal,single
7.230115449,53.27759551,3.106190822,0.965916875,21.07124286,443.9972757,13.75075304,0.715962883,3mol2vec,2_XG_cal,single
7.21167046,53.06352265,2.953350182,0.966053823,21.08078141,444.3993447,14.09855396,0.715705669,3mol2vec,2_XG_cal,single
7.221291679,53.18286013,3.003664836,0.96597748,21.12447751,446.2435499,14.04332482,0.714525881,3mol2vec,2_XG_cal,single
7.208032207,53.40992188,3.10259038,0.965832222,21.13232831,446.5753,13.79215088,0.714313651,3mol2vec,2_XG_cal,single
7.263063806,54.11488447,3.242200527,0.965381239,21.13604323,446.7323235,13.75886793,0.714213199,3mol2vec,2_XG_cal,single
7.106266991,54.89899647,3.231332949,0.964879621,21.14342308,447.0443396,13.96700893,0.714013594,3mol2vec,2_XG_cal,single
7.723910431,61.41481245,4.421659863,0.960711276,21.14775336,447.2274722,14.23716523,0.713896439,3mol2vec,2_XG_cal,single
7.941005696,63.72087143,3.870879729,0.959236028,21.18635413,448.8616012,14.00862242,0.712851042,3mol2vec,2_XG_cal,single
7.223562387,53.61113092,3.005020005,0.965703503,21.20104037,449.4841126,13.7980355,0.712452805,3mol2vec,2_XG_cal,single
7.244688757,53.25620965,2.889611715,0.965930556,21.20361799,449.5934157,13.91476357,0.71238288,3mol2vec,2_XG_cal,single
7.191152928,53.51276263,2.938158347,0.965766432,21.21450454,450.0552027,14.15525128,0.712087463,3mol2vec,2_XG_cal,single
7.2641946,54.7942642,3.23094111,0.964946621,21.21672261,450.1493181,14.04978321,0.712027255,3mol2vec,2_XG_cal,single
7.366589218,55.34045141,3.175427539,0.96459721,21.22278858,450.4067552,14.12559375,0.711862565,3mol2vec,2_XG_cal,single
7.280731365,55.0471205,3.469339949,0.964784862,21.24667563,451.4212251,14.25499263,0.711213581,3mol2vec,2_XG_cal,single
7.2473403,53.59105963,2.921466509,0.965716344,21.25585649,451.8114352,14.0482764,0.710963953,3mol2vec,2_XG_cal,single
7.180431515,53.75654352,2.917529276,0.965610479,21.2708124,452.4474602,14.02797835,0.710557071,3mol2vec,2_XG_cal,single
7.759482581,61.07060491,4.305254848,0.960931475,21.29170455,453.3366825,14.14454594,0.709988211,3mol2vec,2_XG_cal,single
7.59049905,59.56265229,3.553281431,0.961896154,21.29440134,453.4515286,14.29555401,0.709914741,3mol2vec,2_XG_cal,single
7.247129825,53.86847222,2.854967517,0.965538875,21.31398067,454.2857722,13.65835236,0.709381053,3mol2vec,2_XG_cal,single
7.232731035,53.86720143,2.83457564,0.965539688,21.32097928,454.5841577,13.78391527,0.709190167,3mol2vec,2_XG_cal,single
7.265290125,54.15282001,3.042543993,0.96535697,21.3252223,454.7651061,13.91386177,0.70907441,3mol2vec,2_XG_cal,single
7.800869928,61.73199661,4.432336493,0.960508365,21.34714426,455.7005681,14.5788443,0.708475969,3mol2vec,2_XG_cal,single
7.815947743,62.27172747,4.415614405,0.960163085,21.35246126,455.9276019,14.28499084,0.708330729,3mol2vec,2_XG_cal,single
7.257313859,54.22652366,2.975278173,0.96530982,21.36085613,456.2861747,14.36880747,0.708101341,3mol2vec,2_XG_cal,single
7.405253986,56.59721114,3.655334291,0.963793227,21.3613091,456.3055264,13.9729337,0.708088961,3mol2vec,2_XG_cal,single
7.30237654,54.32122396,2.927656217,0.965249238,21.36371126,456.4081587,14.13311607,0.708023304,3mol2vec,2_XG_cal,single
7.326634875,54.45213436,2.882735605,0.965165491,21.37805337,457.0211661,13.54494345,0.707631147,3mol2vec,2_XG_cal,single
7.245451803,54.21089909,2.900179596,0.965319815,21.37932958,457.0757333,13.96057694,0.707596239,3mol2vec,2_XG_cal,single
7.278810935,54.50041312,2.927264023,0.965134605,21.39374261,457.6922229,13.90987506,0.707201853,3mol2vec,2_XG_cal,single
7.955167782,64.47434171,4.581419542,0.958754012,21.41008807,458.3918713,14.19069219,0.706754269,3mol2vec,2_XG_cal,single
7.24152968,54.76290585,3.151047502,0.964966682,21.41398606,458.5587991,13.96980222,0.706647481,3mol2vec,2_XG_cal,single
7.765064144,60.81143187,4.244778749,0.961097275,21.415926,458.6418864,14.49662416,0.706594328,3mol2vec,2_XG_cal,single
7.35137352,56.79795868,3.234975978,0.963664803,21.41848074,458.7513173,14.36534238,0.706524322,3mol2vec,2_XG_cal,single
7.31894821,54.71734037,3.022744777,0.964995831,21.42794139,459.1566722,14.25814635,0.706265005,3mol2vec,2_XG_cal,single
7.306667999,54.53904232,3.038985961,0.965109893,21.43384677,459.4097875,14.11434362,0.706103081,3mol2vec,2_XG_cal,single
7.862117237,62.51443791,4.45693739,0.960007816,21.44672973,459.9622159,14.49098096,0.705749677,3mol2vec,2_XG_cal,single
7.324774617,54.83506896,3.095108004,0.964920517,21.44905026,460.061757,13.70046872,0.705685998,3mol2vec,2_XG_cal,single
7.37396847,55.95811204,3.49211852,0.964202076,21.45551233,460.3390092,14.1141714,0.705508632,3mol2vec,2_XG_cal,single
7.299336862,54.49528502,2.930290561,0.965137886,21.46662553,460.8160116,14.48898838,0.705203481,3mol2vec,2_XG_cal,single
8.328185624,70.437973,5.190183543,0.954938915,21.46883973,460.9110792,14.57785527,0.705142664,3mol2vec,2_XG_cal,single
7.42226985,56.43217009,3.169241799,0.963898808,21.46889976,460.913657,14.34422122,0.705141015,3mol2vec,2_XG_cal,single
7.295505842,55.29484743,3.197254496,0.964626384,21.47635186,461.2336892,13.60464636,0.704936281,3mol2vec,2_XG_cal,single
7.348822205,55.18705097,3.066287984,0.964695345,21.48472777,461.5935273,13.97781147,0.704706083,3mol2vec,2_XG_cal,single
7.249227399,54.58164976,2.915601118,0.965082636,21.4911759,461.8706416,14.41064136,0.704528806,3mol2vec,2_XG_cal,single
7.302489436,54.58648465,2.926847006,0.965079543,21.49269429,461.935908,14.54148412,0.704487053,3mol2vec,2_XG_cal,single
7.210046286,54.93471701,3.116747851,0.964856769,21.49566521,462.0636227,14.28790847,0.70440535,3mol2vec,2_XG_cal,single
7.861918305,62.78730223,4.403253055,0.959833257,21.49875084,462.1962876,14.4836495,0.704320481,3mol2vec,2_XG_cal,single
7.202766245,54.67129415,2.891018096,0.965025288,21.50874838,462.6262567,13.60001675,0.704045418,3mol2vec,2_XG_cal,single
7.369147265,54.90274884,3.046747484,0.96487722,21.51022644,462.6898415,14.54530605,0.704004741,3mol2vec,2_XG_cal,single
7.322716759,54.99963151,2.953816025,0.964815242,21.51678337,462.9719664,14.00615415,0.703824258,3mol2vec,2_XG_cal,single
7.254758093,54.77330528,2.875043328,0.964960029,21.51725848,462.9924124,13.91162285,0.703811178,3mol2vec,2_XG_cal,single
7.255269097,54.71123602,2.947986568,0.964999736,21.52468252,463.3119578,14.25230498,0.703606756,3mol2vec,2_XG_cal,single
7.307288113,55.08951897,3.063955549,0.964757738,21.5296748,463.5268969,14.08539124,0.703469254,3mol2vec,2_XG_cal,single
7.23960223,55.52399594,3.210030808,0.964479792,21.53363779,463.6975564,14.04583513,0.703360079,3mol2vec,2_XG_cal,single
7.449940472,57.30577687,3.310810554,0.963339938,21.53528729,463.7685989,13.83992554,0.703314631,3mol2vec,2_XG_cal,single
7.286808157,55.30725101,3.16289027,0.964618449,21.54691181,464.2694087,14.04149068,0.702994249,3mol2vec,2_XG_cal,single
7.800807448,62.35920076,4.018561994,0.960107126,21.55031473,464.4160649,14.35278632,0.702900429,3mol2vec,2_XG_cal,single
7.9367668,63.97861316,3.865829854,0.959071143,21.55632691,464.6752299,14.14475774,0.702734634,3mol2vec,2_XG_cal,single
7.382985871,54.8764107,2.944134144,0.96489407,21.55847733,464.7679447,14.15087736,0.702675322,3mol2vec,2_XG_cal,single
7.308651564,55.37792632,3.110457297,0.964573236,21.58122573,465.7493041,14.23955383,0.70204752,3mol2vec,2_XG_cal,single
7.367329347,55.12759866,3.019202919,0.964733378,21.58771932,466.0296254,14.35616532,0.701868191,3mol2vec,2_XG_cal,single
7.332390179,55.20521032,2.974431789,0.964683728,21.59178418,466.2051442,14.08524308,0.701755907,3mol2vec,2_XG_cal,single
7.425790976,56.4537754,3.417782011,0.963884987,21.61460953,467.1913451,14.13350094,0.701125007,3mol2vec,2_XG_cal,single
7.428011022,55.97109173,3.300410494,0.964193772,21.6336423,468.0144793,14.61339141,0.700598426,3mol2vec,2_XG_cal,single
7.543634945,58.28078996,3.785197821,0.962716196,21.634108,468.034629,14.09277117,0.700585535,3mol2vec,2_XG_cal,single
7.870871205,62.61587594,3.583483238,0.959942923,21.64325011,468.4302755,14.09553852,0.70033243,3mol2vec,2_XG_cal,single
6.241283098,39.92319127,2.731802442,0.97446005,17.65387328,311.6592419,11.98107702,0.800623118,4macc,2_XG_cal,single
6.574338038,43.94572559,3.334421556,0.971886726,17.85099064,318.6578667,12.35008902,0.796145908,4macc,2_XG_cal,single
6.519152477,43.14893178,3.158733688,0.972396456,17.89126058,320.0972053,11.92438387,0.795225124,4macc,2_XG_cal,single
6.361062297,41.22565069,2.824561856,0.973626832,17.95713567,322.4587216,12.14132911,0.793714397,4macc,2_XG_cal,single
6.384430484,41.93163784,2.944596843,0.973175192,18.01502383,324.5410837,12.47457514,0.792382254,4macc,2_XG_cal,single
6.389472225,42.25790397,2.726326524,0.972966471,18.04280622,325.5428561,12.06460106,0.791741393,4macc,2_XG_cal,single
6.506116085,42.88115537,2.957385477,0.97256776,18.09178322,327.3126199,12.36603962,0.790609227,4macc,2_XG_cal,single
6.888999324,48.2992015,3.77901372,0.969101689,18.10208242,327.6853879,12.34986091,0.790370757,4macc,2_XG_cal,single
6.433436666,42.08590424,2.808994677,0.973076504,18.16553675,329.9867253,12.25487323,0.788898529,4macc,2_XG_cal,single
6.459001049,42.40128124,2.882801284,0.972874749,18.17775038,330.4306089,12.3626925,0.788614565,4macc,2_XG_cal,single
6.510395005,42.78821208,2.790287909,0.972627219,18.18534325,330.7067092,11.99265509,0.788437936,4macc,2_XG_cal,single
6.414575567,42.25174686,2.847040055,0.97297041,18.19498555,331.0574992,12.17701553,0.788213526,4macc,2_XG_cal,single
6.732229403,46.09345289,3.471636721,0.970512766,18.22781289,332.2531629,12.54844599,0.787448627,4macc,2_XG_cal,single
6.475396508,43.25437983,2.943390015,0.972328998,18.2877268,334.4409516,12.20239866,0.786049039,4macc,2_XG_cal,single
6.465693794,42.85227418,2.892435819,0.972586236,18.30131903,334.9382781,12.25258487,0.785730886,4macc,2_XG_cal,single
