RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
24.39964194,595.4044728,19.32535732,0.619103587,31.04382312,963.7189538,24.73612211,0.383482809,2rdkit,6_KRR_cal,single
24.1018974,580.9458691,19.01132233,0.628353148,31.05270591,964.2705445,24.32474173,0.383129942,2rdkit,6_KRR_cal,single
25.34000032,642.1412044,20.21012424,0.58920483,31.06154878,964.8198126,24.8571227,0.38277856,2rdkit,6_KRR_cal,single
25.83756317,667.6083493,20.67511209,0.572912806,31.06438888,964.9962567,24.93355481,0.382665684,2rdkit,6_KRR_cal,single
26.54913353,704.8738303,21.33450077,0.549073065,31.083996,966.2148072,24.90375719,0.381886144,2rdkit,6_KRR_cal,single
26.17518135,685.1624949,20.98796437,0.561682942,31.08581859,966.3281172,24.90609976,0.381813657,2rdkit,6_KRR_cal,single
25.23846645,637.0032794,20.14370863,0.5924917,31.09134307,966.6716139,25.06732256,0.381593913,2rdkit,6_KRR_cal,single
25.41636856,646.0482716,20.28968518,0.586705373,31.09437222,966.8599835,24.7518139,0.381473407,2rdkit,6_KRR_cal,single
25.52099343,651.3721129,20.39007868,0.583299567,31.09554495,966.9329155,24.64346649,0.381426751,2rdkit,6_KRR_cal,single
23.59525544,556.8336552,18.53089362,0.643778386,31.10318196,967.4079281,24.30437978,0.381122872,2rdkit,6_KRR_cal,single
26.02837575,677.5095487,20.87131517,0.56657874,31.10499868,967.5209426,25.07047552,0.381050574,2rdkit,6_KRR_cal,single
24.78503809,614.3535584,19.70861115,0.606981342,31.10843715,967.7348618,24.61950563,0.380913724,2rdkit,6_KRR_cal,single
26.30513017,692.0025926,21.07357491,0.557307146,31.11091735,967.8891784,24.52681224,0.380815003,2rdkit,6_KRR_cal,single
24.71954852,611.1111455,19.60930654,0.609055602,31.11303778,968.0211201,24.61719808,0.380730597,2rdkit,6_KRR_cal,single
24.45031881,597.8849313,19.36927799,0.61751677,31.11744564,968.2954233,24.84015813,0.380555118,2rdkit,6_KRR_cal,single
24.13077719,582.3847057,19.05787921,0.627432685,31.13399246,969.3254864,24.45795862,0.379896158,2rdkit,6_KRR_cal,single
25.82987269,667.2064659,20.6872128,0.573169902,31.13574901,969.4348664,24.96659035,0.379826185,2rdkit,6_KRR_cal,single
26.18347545,685.5855994,20.99604429,0.561412271,31.14420651,969.9615994,25.01179302,0.379489219,2rdkit,6_KRR_cal,single
26.08789402,680.6283638,20.89135742,0.564583549,31.14904614,970.2630755,25.05731582,0.379296357,2rdkit,6_KRR_cal,single
24.41457226,596.1240773,19.33382313,0.618643236,31.1680391,971.4466616,24.73110378,0.378539185,2rdkit,6_KRR_cal,single
25.13613923,631.8527492,20.02611983,0.595786634,31.17193516,971.6895413,24.87033852,0.378383808,2rdkit,6_KRR_cal,single
24.8960597,619.8997411,19.7766871,0.603433298,31.18724349,972.6441565,24.54409124,0.377773115,2rdkit,6_KRR_cal,single
25.60137624,655.46354,20.47200578,0.58068217,31.19778441,973.3017523,25.13547359,0.377352433,2rdkit,6_KRR_cal,single
25.61655191,656.2347318,20.45045102,0.580188818,31.20030726,973.459173,24.6916977,0.377251727,2rdkit,6_KRR_cal,single
26.70799624,713.3525583,21.43460818,0.543648993,31.20035672,973.4622592,24.83577986,0.377249752,2rdkit,6_KRR_cal,single
25.11232043,630.6512081,20.01981326,0.596555293,31.20220558,973.5776333,24.71382593,0.377175944,2rdkit,6_KRR_cal,single
25.72119949,661.5919409,20.58314559,0.576761666,31.20297458,973.6256226,24.74245084,0.377145244,2rdkit,6_KRR_cal,single
24.50464682,600.5203964,19.41310596,0.615830792,31.20842954,973.9660741,24.62517439,0.376927448,2rdkit,6_KRR_cal,single
26.02822966,677.4890972,20.84419549,0.566591823,31.21016019,974.0740988,24.98829952,0.376858342,2rdkit,6_KRR_cal,single
26.43148537,698.6865814,21.21372513,0.553031217,31.21059638,974.1013266,25.00638428,0.376840924,2rdkit,6_KRR_cal,single
25.21848097,635.9940455,20.10715586,0.593137335,31.21110937,974.1333478,24.8503022,0.376820439,2rdkit,6_KRR_cal,single
25.32944757,641.6488191,20.20455717,0.589519822,31.21525748,974.3922993,24.84146308,0.37665478,2rdkit,6_KRR_cal,single
26.79806809,718.1766324,21.51109883,0.540562902,31.22733327,975.1463433,25.11998052,0.376172398,2rdkit,6_KRR_cal,single
26.76747501,716.5241479,21.51055108,0.541620041,31.24043573,975.9648245,25.13123817,0.375648793,2rdkit,6_KRR_cal,single
24.53454273,602.0193726,19.4109582,0.614871856,31.25185271,976.6782977,24.64340582,0.375192365,2rdkit,6_KRR_cal,single
26.63894552,709.7097033,21.38363443,0.545979426,31.25281734,976.7385918,25.1094154,0.375153793,2rdkit,6_KRR_cal,single
26.6451385,709.9857964,21.41356267,0.545802802,31.25306171,976.7538663,25.14318582,0.375144022,2rdkit,6_KRR_cal,single
24.95531766,622.8013307,19.84955039,0.601577073,31.25973973,977.1713277,24.85535263,0.37487696,2rdkit,6_KRR_cal,single
27.01649225,729.8993739,21.7132655,0.533063545,31.27068165,977.8555306,25.16149912,0.374439257,2rdkit,6_KRR_cal,single
25.06612054,628.3404993,19.95737865,0.598033516,31.28314908,978.6354164,24.82221953,0.373940343,2rdkit,6_KRR_cal,single
24.74507035,612.3799225,19.63798264,0.608243931,31.28370999,978.6705105,24.55572088,0.373917892,2rdkit,6_KRR_cal,single
25.9161899,671.710174,20.71460519,0.570288757,31.30606566,980.0697474,25.04247529,0.373022763,2rdkit,6_KRR_cal,single
26.07441066,679.9008594,20.91402857,0.565048953,31.30648273,980.095861,25.11133018,0.373006057,2rdkit,6_KRR_cal,single
27.21503377,740.6779169,21.92136066,0.526168219,31.30969117,980.2967612,25.18704875,0.372877536,2rdkit,6_KRR_cal,single
25.52564045,651.5838236,20.3839521,0.58316413,31.32261291,981.1060794,25.01438131,0.372359793,2rdkit,6_KRR_cal,single
23.68311897,561.0112311,18.60385505,0.641105878,31.32758726,981.4177236,24.56552361,0.372160426,2rdkit,6_KRR_cal,single
23.80791364,566.8814798,18.72867133,0.63735052,31.33422189,981.8334617,24.52165271,0.371894467,2rdkit,6_KRR_cal,single
25.75187722,663.1822559,20.59780454,0.575744298,31.33506115,981.8860571,25.22668274,0.37186082,2rdkit,6_KRR_cal,single
25.86864628,669.2102096,20.69260056,0.571888052,31.33866176,982.1117206,25.11514805,0.371716457,2rdkit,6_KRR_cal,single
26.52136462,703.4232151,21.2792779,0.550001063,31.34342416,982.4102378,25.29217642,0.371525487,2rdkit,6_KRR_cal,single
24.82550061,616.3530548,19.72611294,0.60570221,31.34522851,982.5233504,24.96964353,0.371453126,2rdkit,6_KRR_cal,single
25.23517217,636.8697597,20.12832086,0.592577117,31.35369642,983.0542794,24.9511754,0.371113476,2rdkit,6_KRR_cal,single
26.87225227,722.1354564,21.5900746,0.538030334,31.35940972,983.4125779,25.23505427,0.370884263,2rdkit,6_KRR_cal,single
25.30689913,640.4604057,20.16896761,0.590280083,31.36196546,983.5728774,25.03687661,0.370781715,2rdkit,6_KRR_cal,single
25.94320583,673.1046072,20.75951966,0.5693967,31.36906558,984.0182756,25.04678557,0.370496782,2rdkit,6_KRR_cal,single
24.62538308,606.4567331,19.55688522,0.612033156,31.38433254,984.9763289,25.03378759,0.369883889,2rdkit,6_KRR_cal,single
26.82084146,719.4073302,21.55278284,0.539775591,31.3862832,985.0987732,25.04223146,0.369805558,2rdkit,6_KRR_cal,single
26.63044015,709.1939529,21.41465183,0.546309366,31.38651717,985.11346,25.33009447,0.369796163,2rdkit,6_KRR_cal,single
7.359105431,55.33089649,3.210079091,0.964603323,21.52633362,463.3830391,14.0185097,0.703561284,3mol2vec,6_KRR_cal,single
8.927811762,81.45038907,5.577229649,0.947893974,22.314151,497.921335,14.91323363,0.681466198,3mol2vec,6_KRR_cal,single
10.51985453,111.5406503,7.082534708,0.928644416,23.00612097,529.2816019,15.59134225,0.661404183,3mol2vec,6_KRR_cal,single
10.27146616,107.1097738,6.816808082,0.931478968,23.42192042,548.5863563,15.99501629,0.649054408,3mol2vec,6_KRR_cal,single
12.74192713,162.9794665,9.082664356,0.895737609,23.9101123,571.69347,16.86613114,0.634272159,3mol2vec,6_KRR_cal,single
14.4053089,208.1145225,10.57764604,0.866863487,24.39356644,595.0460836,17.5947648,0.619332858,3mol2vec,6_KRR_cal,single
14.32365683,205.9364522,10.49676685,0.868256858,24.52123254,601.2908455,17.67951943,0.615337914,3mol2vec,6_KRR_cal,single
15.18249249,230.7136114,11.2297423,0.852406236,24.75377055,612.7491566,17.97239838,0.608007721,3mol2vec,6_KRR_cal,single
14.51039176,211.2760872,10.61446607,0.864840948,24.95076711,622.5407795,17.83303092,0.601743754,3mol2vec,6_KRR_cal,single
14.99282163,225.3515755,11.02083324,0.855836476,25.35331802,642.7907347,18.4313522,0.588789308,3mol2vec,6_KRR_cal,single
15.59009448,243.5518565,11.53447569,0.844193262,25.69611568,660.2903613,18.61184497,0.577594322,3mol2vec,6_KRR_cal,single
17.63940168,311.6038057,13.36748311,0.800658582,26.00523624,676.2723121,19.310985,0.567370233,3mol2vec,6_KRR_cal,single
13.43165283,181.1558732,8.441419562,0.884109668,26.78192581,717.2715504,17.77340315,0.541141907,3mol2vec,6_KRR_cal,single
15.21881452,232.2141211,9.965739924,0.85144632,27.01687681,729.9116324,18.41615621,0.533055703,3mol2vec,6_KRR_cal,single
14.05397613,198.7257292,8.977167151,0.872869753,27.0231526,730.2507766,18.34099192,0.532838744,3mol2vec,6_KRR_cal,single
12.76821043,164.1133988,7.822634066,0.895012201,27.18844361,739.211466,18.15930801,0.527106347,3mol2vec,6_KRR_cal,single
19.68922398,387.9038198,15.11789868,0.75184739,27.28815552,744.6434314,20.66492605,0.523631371,3mol2vec,6_KRR_cal,single
16.18304559,262.9497346,10.76308169,0.831783913,27.33625599,747.2708916,18.86637445,0.521950514,3mol2vec,6_KRR_cal,single
17.1207126,293.9621953,11.54980687,0.811944399,27.36075228,748.6107651,19.30523822,0.52109336,3mol2vec,6_KRR_cal,single
17.39664078,302.9345267,11.76848835,0.806204555,27.43582771,752.7246421,19.36804695,0.518461601,3mol2vec,6_KRR_cal,single
17.27620019,298.8207464,11.66519432,0.808836252,27.44418117,753.18308,19.27515961,0.518168326,3mol2vec,6_KRR_cal,single
15.63463301,245.163281,10.28661337,0.84316239,27.45110783,753.5633212,18.97783136,0.517925076,3mol2vec,6_KRR_cal,single
15.8259907,251.3185278,10.44183435,0.839224712,27.55822637,759.4558407,19.02559602,0.514155471,3mol2vec,6_KRR_cal,single
15.09650108,229.1522352,9.833326,0.853405091,27.56053472,759.583074,18.88974407,0.514074076,3mol2vec,6_KRR_cal,single
14.27257477,204.6013787,9.083646638,0.869110941,27.6041433,761.9887272,18.5348224,0.512535115,3mol2vec,6_KRR_cal,single
16.28622286,266.0415179,10.83959937,0.829806015,27.65115151,764.5861797,19.43343603,0.510873454,3mol2vec,6_KRR_cal,single
14.30165997,205.246448,9.129309119,0.868698272,27.65312052,764.6950746,18.81308578,0.510803791,3mol2vec,6_KRR_cal,single
15.73070584,248.6855124,10.37374023,0.840909123,27.65418891,764.7541644,19.1794246,0.510765989,3mol2vec,6_KRR_cal,single
13.10275169,172.4330135,8.092849973,0.889689918,27.67258514,765.7719684,18.89347952,0.510114872,3mol2vec,6_KRR_cal,single
15.17986888,231.7094123,9.875493395,0.851769195,27.69536131,767.0330378,18.93444366,0.509308132,3mol2vec,6_KRR_cal,single
13.83253885,192.493456,8.745994747,0.876856708,27.69893156,767.2308094,19.09764205,0.509181612,3mol2vec,6_KRR_cal,single
15.30413462,235.4462753,9.995572103,0.849378623,27.70919222,767.7993337,19.09566011,0.508817912,3mol2vec,6_KRR_cal,single
17.30866869,300.2956709,11.68198465,0.807892703,27.71287689,768.0035453,19.54053542,0.508687272,3mol2vec,6_KRR_cal,single
15.06481163,228.2478284,9.79274051,0.853983665,27.74074775,769.5490855,19.00535034,0.507698548,3mol2vec,6_KRR_cal,single
17.13478363,293.9822436,11.54398165,0.811931574,27.76623927,770.9640433,19.72879309,0.506793361,3mol2vec,6_KRR_cal,single
17.31527682,300.9362752,11.67803918,0.807482891,27.78689864,772.1117359,19.38267609,0.506059151,3mol2vec,6_KRR_cal,single
17.70001545,313.9486028,11.99591701,0.799158552,27.81355601,773.5938977,19.66500313,0.505110972,3mol2vec,6_KRR_cal,single
17.41745933,303.8509127,11.76785957,0.805618318,27.81570181,773.7132671,19.4708988,0.505034608,3mol2vec,6_KRR_cal,single
14.82319827,220.6674109,9.571265513,0.858833064,27.84784191,775.5022993,19.3045932,0.503890116,3mol2vec,6_KRR_cal,single
12.53791984,158.862834,7.489804413,0.89837113,27.86302655,776.3482487,18.1495415,0.503348939,3mol2vec,6_KRR_cal,single
17.63675868,311.7037352,11.94681002,0.800594654,27.86314144,776.3546511,19.59556507,0.503344843,3mol2vec,6_KRR_cal,single
16.93929105,287.3015792,11.36057229,0.816205376,27.86314809,776.3550212,19.66195378,0.503344606,3mol2vec,6_KRR_cal,single
12.73697915,162.666458,7.689088913,0.895937849,27.86410783,776.4085049,18.83511435,0.503310391,3mol2vec,6_KRR_cal,single
18.74212219,351.560016,12.82508209,0.775097509,27.88156739,777.3818001,19.70640548,0.502687748,3mol2vec,6_KRR_cal,single
14.1631912,201.3175701,9.013968288,0.871211682,27.89482936,778.1215049,19.21444661,0.502214539,3mol2vec,6_KRR_cal,single
16.27186931,265.172209,10.78371838,0.830362135,27.90719526,778.8115472,19.45862064,0.5017731,3mol2vec,6_KRR_cal,single
15.87010215,252.4791321,10.46452349,0.838482242,27.90968674,778.9506136,19.55379384,0.501684135,3mol2vec,6_KRR_cal,single
16.17412461,262.2321903,10.71719242,0.832242945,27.93301721,780.2534506,19.35417008,0.500850675,3mol2vec,6_KRR_cal,single
12.78198018,165.6367663,7.74729306,0.894037662,27.94059928,780.6770882,18.44361144,0.500579663,3mol2vec,6_KRR_cal,single
14.18599172,203.180486,9.032950085,0.870019924,27.94478604,780.911067,18.9999249,0.50042998,3mol2vec,6_KRR_cal,single
15.69047339,246.7237807,10.29073224,0.842164096,27.95565874,781.5188555,19.39733089,0.500041161,3mol2vec,6_KRR_cal,single
17.91394085,321.5434588,12.1583841,0.794299916,27.96717451,782.1628503,19.67116611,0.49962918,3mol2vec,6_KRR_cal,single
13.77550319,190.7171651,8.62786537,0.877993049,27.97050366,782.3490748,18.77945821,0.499510047,3mol2vec,6_KRR_cal,single
16.26478028,264.803541,10.76140366,0.830597982,27.97899313,782.8240563,19.4915027,0.499206189,3mol2vec,6_KRR_cal,single
16.62312107,276.7976014,11.09372494,0.822925056,28.00045603,784.0255376,19.56243139,0.498437568,3mol2vec,6_KRR_cal,single
12.79406276,165.6190598,7.784065846,0.894048989,28.00147858,784.0828024,19.03448599,0.498400935,3mol2vec,6_KRR_cal,single
11.95656156,146.288693,6.990114416,0.90641515,28.00567825,784.3180141,18.35661044,0.498250463,3mol2vec,6_KRR_cal,single
15.94784938,254.6649593,10.52137004,0.837083908,28.04582092,786.5680713,19.63705097,0.496811041,3mol2vec,6_KRR_cal,single
19.46872477,379.3144865,13.42949129,0.75734222,28.04718883,786.6448014,19.95932789,0.496761954,3mol2vec,6_KRR_cal,single
16.5339962,273.9274057,10.98673701,0.824761198,28.10311988,789.7853469,19.32141255,0.494752862,3mol2vec,6_KRR_cal,single
17.25183102,298.3697968,11.63193555,0.809124737,28.10753158,790.0333316,19.85891287,0.494594219,3mol2vec,6_KRR_cal,single
14.69223203,216.7293347,9.402480967,0.861352358,28.12908272,791.2452945,19.05541733,0.493818894,3mol2vec,6_KRR_cal,single
15.90640116,253.7337371,10.45888365,0.837679637,28.13000601,791.297238,19.32093969,0.493785664,3mol2vec,6_KRR_cal,single
15.2839863,234.1559926,9.933679747,0.850204052,28.14003927,791.8618101,19.55637884,0.493424492,3mol2vec,6_KRR_cal,single
15.54061926,242.4937262,10.14811479,0.844870177,28.1431567,792.0372693,19.41811704,0.493312246,3mol2vec,6_KRR_cal,single
14.43840889,210.1728157,9.222592628,0.865546741,28.14632737,792.2157447,19.041366,0.493198071,3mol2vec,6_KRR_cal,single
14.62212563,214.3180477,9.319301888,0.862894924,28.152035,792.5370747,18.96250304,0.492992507,3mol2vec,6_KRR_cal,single
16.7083916,280.5687179,11.14536213,0.820512571,28.170318,793.5668162,19.62218931,0.492333753,3mol2vec,6_KRR_cal,single
15.41291297,238.6098795,10.00315077,0.847354779,28.17873408,794.0410542,18.99825712,0.49203037,3mol2vec,6_KRR_cal,single
14.77951931,219.4820915,9.496375428,0.859591345,28.18643527,794.4751334,19.28775653,0.491752678,3mol2vec,6_KRR_cal,single
14.71217561,217.544323,9.391701901,0.860830988,28.18789511,794.5574305,18.84558603,0.491700031,3mol2vec,6_KRR_cal,single
15.90254422,253.7907056,10.47283083,0.837643192,28.20297,795.4075167,19.72223572,0.491156207,3mol2vec,6_KRR_cal,single
13.55240964,184.2834607,8.368795002,0.882108865,28.20610263,795.5842256,18.66357614,0.491043162,3mol2vec,6_KRR_cal,single
17.12245464,293.8925224,11.47185782,0.811988971,28.22109661,796.4302941,19.66498922,0.490501909,3mol2vec,6_KRR_cal,single
18.30472795,335.4061746,12.46060882,0.78543156,28.24368445,797.7057114,19.90695584,0.48968599,3mol2vec,6_KRR_cal,single
13.41715021,180.8417347,8.246568513,0.88431063,28.30778303,801.3305799,18.8675793,0.487367063,3mol2vec,6_KRR_cal,single
17.83783046,318.6817774,12.047451,0.796130611,28.32536749,802.3264433,19.76239611,0.486729982,3mol2vec,6_KRR_cal,single
18.14854425,330.084181,12.31556772,0.788836184,28.33167074,802.6835669,19.80661252,0.48650152,3mol2vec,6_KRR_cal,single
17.18059031,295.5323261,11.52276601,0.810939944,28.3433246,803.3440494,19.98743409,0.486078992,3mol2vec,6_KRR_cal,single
15.17061569,230.8695797,9.819510057,0.852306459,28.35123466,803.7925067,19.34341669,0.485792101,3mol2vec,6_KRR_cal,single
18.25843606,334.0197849,12.41345442,0.786318471,28.37326185,805.0419878,19.94662597,0.484992774,3mol2vec,6_KRR_cal,single
14.71186632,217.5120685,9.434901664,0.860851622,28.37368387,805.0659364,19.67455221,0.484977454,3mol2vec,6_KRR_cal,single
17.98819243,324.0398391,12.19997874,0.792702914,28.38396045,805.6492109,20.03017302,0.484604317,3mol2vec,6_KRR_cal,single
18.82300753,354.9217855,12.87567046,0.772946894,28.38607073,805.7690115,19.99048471,0.484527678,3mol2vec,6_KRR_cal,single
16.52554745,273.9592183,10.95893002,0.824740847,28.38750901,805.8506677,19.74741714,0.48447544,3mol2vec,6_KRR_cal,single
18.14747229,329.9355644,12.32678342,0.788931258,28.39393641,806.2156246,19.94869606,0.484241967,3mol2vec,6_KRR_cal,single
19.26854279,371.5525301,13.23283584,0.762307755,28.40475792,806.8302724,20.14504739,0.48384876,3mol2vec,6_KRR_cal,single
17.73649041,315.0931582,11.98381307,0.798426348,28.42517551,807.990603,19.9977488,0.483106465,3mol2vec,6_KRR_cal,single
18.12483237,328.7293696,12.30793856,0.789702894,28.42623429,808.0507958,20.06200529,0.483067958,3mol2vec,6_KRR_cal,single
16.8639484,285.258078,11.25463522,0.81751266,28.44823293,809.3019569,19.78281646,0.482267557,3mol2vec,6_KRR_cal,single
15.02420543,227.3083179,9.68638458,0.854584695,28.4781822,811.0068614,19.61545031,0.481176883,3mol2vec,6_KRR_cal,single
18.09508029,327.7255679,12.28039035,0.790345053,28.48111783,811.1740726,20.31724836,0.481069913,3mol2vec,6_KRR_cal,single
17.80051932,317.3050285,12.03952708,0.797011355,28.49610217,812.0278387,20.25401061,0.480523736,3mol2vec,6_KRR_cal,single
18.87598741,356.6166668,12.93389116,0.771862632,28.51121466,812.8893613,20.37500315,0.479972596,3mol2vec,6_KRR_cal,single
12.34826481,154.7820857,7.270344641,0.900981696,28.53003717,813.9630207,19.03791751,0.479285747,3mol2vec,6_KRR_cal,single
19.54444251,382.3694997,13.45233287,0.755387845,28.54041261,814.5551518,20.23841094,0.478906945,3mol2vec,6_KRR_cal,single
14.69339286,216.4376652,9.359265445,0.861538947,28.5434007,814.7257237,19.42098485,0.478797826,3mol2vec,6_KRR_cal,single
20.08736475,404.1518337,13.89636088,0.741453095,28.54370601,814.7431525,20.38911469,0.478786676,3mol2vec,6_KRR_cal,single
18.96653717,360.3543089,12.96525613,0.769471561,28.5688049,816.1766134,19.9554779,0.477869652,3mol2vec,6_KRR_cal,single
18.95547878,359.661132,12.96517546,0.769915005,28.62167339,819.2001878,20.25895951,0.475935389,3mol2vec,6_KRR_cal,single
13.71696844,188.2603763,10.28013151,0.879564724,22.14958926,490.6043045,16.73769215,0.686147101,4macc,6_KRR_cal,single
11.88888579,141.7270533,8.475120307,0.909333355,22.391805,501.392931,16.01809114,0.679245324,4macc,6_KRR_cal,single
15.12786412,229.0035424,11.54746913,0.853500214,22.93599066,526.0596674,17.39242065,0.663465342,4macc,6_KRR_cal,single
15.07079252,227.2210268,11.47549608,0.854640538,22.94879252,526.647078,17.43810148,0.66308956,4macc,6_KRR_cal,single
13.7772758,189.9502223,10.24600861,0.878483684,23.1497873,535.9126521,17.35198867,0.65716212,4macc,6_KRR_cal,single
10.94177082,120.3787639,7.436474555,0.922990435,23.18354996,537.4769886,16.31584013,0.656161372,4macc,6_KRR_cal,single
