RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
10.18473308,107.3220494,5.814372141,0.93134317,27.01625043,729.8777873,17.84853918,0.533077355,3mol2vec,4_MLP_cal,single
10.36086761,109.8612431,6.014138307,0.929718779,27.05905123,732.1922535,17.64535244,0.531596728,3mol2vec,4_MLP_cal,single
10.12289796,105.2235192,5.734687876,0.932685657,27.06633088,732.5862672,17.05247698,0.531344667,3mol2vec,4_MLP_cal,single
10.02155273,102.3763365,5.156407429,0.934507077,27.07336313,732.9669909,16.77903378,0.531101108,3mol2vec,4_MLP_cal,single
10.49815584,112.7698465,6.003076657,0.927858066,27.08295167,733.4862711,17.75333867,0.53076891,3mol2vec,4_MLP_cal,single
10.53461872,112.3372334,6.12884296,0.928134821,27.1577224,737.5418862,17.58742755,0.528174423,3mol2vec,4_MLP_cal,single
10.70773019,116.5269326,6.314930149,0.925454556,27.16566136,737.9731573,17.33683149,0.527898527,3mol2vec,4_MLP_cal,single
10.76516108,117.9872842,6.524095283,0.92452033,27.18724701,739.1463997,18.18263971,0.527147972,3mol2vec,4_MLP_cal,single
10.18092377,105.3164051,5.41234017,0.932626235,27.21891696,740.8694407,17.01681152,0.526045696,3mol2vec,4_MLP_cal,single
10.09083357,103.9671932,5.636059249,0.933489363,27.223121,741.098317,18.03087793,0.525899277,3mol2vec,4_MLP_cal,single
10.42954408,111.3247013,5.897670542,0.928782565,27.23536665,741.7651968,17.88099451,0.525472656,3mol2vec,4_MLP_cal,single
10.27248198,111.4179215,5.867424999,0.928722929,27.274446,743.8954047,17.6387644,0.524109904,3mol2vec,4_MLP_cal,single
11.00728232,124.6401787,6.660509552,0.920264292,27.28493534,744.4676963,17.96152784,0.523743794,3mol2vec,4_MLP_cal,single
10.24860883,107.7663997,5.659884155,0.931058907,27.35911236,748.5210291,17.54724004,0.521150767,3mol2vec,4_MLP_cal,single
10.42822374,109.8672387,5.855386105,0.929714943,27.37460539,749.3690204,17.89918367,0.520608284,3mol2vec,4_MLP_cal,single
10.22998008,107.7959373,5.805171462,0.931040011,27.38451645,749.9117414,17.70549912,0.52026109,3mol2vec,4_MLP_cal,single
10.40626081,109.9140155,5.836905497,0.929685019,27.42287652,752.0141565,17.38375437,0.518916118,3mol2vec,4_MLP_cal,single
10.58895789,115.0705901,6.239666272,0.926386218,27.444319,753.1906456,17.74948723,0.518163486,3mol2vec,4_MLP_cal,single
10.70262524,116.4905452,6.187365139,0.925477834,27.46534657,754.3452621,17.46211086,0.517424847,3mol2vec,4_MLP_cal,single
10.30479981,108.0403082,5.728429915,0.93088368,27.48471592,755.4096092,17.96391601,0.516743955,3mol2vec,4_MLP_cal,single
10.24539663,108.8935764,5.676809479,0.930337821,27.48745957,755.5604336,17.3698664,0.516647469,3mol2vec,4_MLP_cal,single
10.30920881,108.2748418,5.654683954,0.930733643,27.56190269,759.6584798,18.5115373,0.514025837,3mol2vec,4_MLP_cal,single
10.33436556,109.3327614,5.918888548,0.930056863,27.58041186,760.6791183,18.02451084,0.513372907,3mol2vec,4_MLP_cal,single
10.41273977,109.9142399,5.599990935,0.929684875,27.63071839,763.4565986,17.9447571,0.511596077,3mol2vec,4_MLP_cal,single
10.62266939,115.9360521,6.346556816,0.925832558,27.64199824,764.0800668,18.07888024,0.511197228,3mol2vec,4_MLP_cal,single
10.28880767,107.533614,5.676669288,0.931207826,27.6439779,764.1895144,18.76141761,0.511127211,3mol2vec,4_MLP_cal,single
10.41273785,109.3906064,5.903918096,0.930019858,27.64539038,764.2676091,17.76547449,0.511077252,3mol2vec,4_MLP_cal,single
10.44108625,109.8838404,5.76248223,0.929704323,27.65593068,764.8505016,17.93294546,0.51070436,3mol2vec,4_MLP_cal,single
10.14111752,106.212082,5.393497047,0.932053246,27.6640292,765.2985117,17.27759735,0.510417756,3mol2vec,4_MLP_cal,single
10.79528135,119.1375136,6.419282693,0.923784497,27.67910629,766.1329248,18.12281725,0.509883959,3mol2vec,4_MLP_cal,single
10.7683087,119.7055295,6.503024373,0.923421121,27.7046065,767.5452214,18.01030035,0.508980474,3mol2vec,4_MLP_cal,single
10.45052746,112.0607082,5.759371877,0.928311721,27.72519845,768.6866293,17.11545351,0.508250285,3mol2vec,4_MLP_cal,single
10.4035432,112.2693391,5.929581407,0.928178254,27.72935426,768.9170876,18.13867841,0.508102854,3mol2vec,4_MLP_cal,single
10.15793,107.815515,5.626545033,0.931027487,27.78228206,771.8551967,17.30876154,0.506223266,3mol2vec,4_MLP_cal,single
10.10637258,106.6274003,5.770551879,0.931787556,27.81240871,773.5300781,18.37531953,0.505151799,3mol2vec,4_MLP_cal,single
10.07594866,106.984687,5.584635371,0.93155899,27.85008374,775.6271646,17.55817017,0.503810236,3mol2vec,4_MLP_cal,single
10.40834755,114.0199493,5.78479458,0.927058342,27.85329338,775.8059523,17.48715716,0.50369586,3mol2vec,4_MLP_cal,single
10.88129062,120.7925048,6.468046093,0.922725754,27.85931722,776.1415561,17.75536686,0.503481166,3mol2vec,4_MLP_cal,single
10.54163412,114.47352,6.094660073,0.92676818,27.86956599,776.7127084,17.7387203,0.503115784,3mol2vec,4_MLP_cal,single
10.61383258,114.1266933,6.042817776,0.926990054,27.88206924,777.4097852,18.60859503,0.502669845,3mol2vec,4_MLP_cal,single
9.939605539,104.9918905,5.289729261,0.932833836,27.89243702,777.9880428,17.19643733,0.502299918,3mol2vec,4_MLP_cal,single
10.02867215,103.5711508,5.189455951,0.933742722,27.89837125,778.3191184,17.9877864,0.50208812,3mol2vec,4_MLP_cal,single
10.10767101,108.1883407,5.592921684,0.93078898,27.92245455,779.6634684,17.29354967,0.501228103,3mol2vec,4_MLP_cal,single
10.85872734,120.179882,6.40613727,0.923117665,27.9835763,783.0805425,18.32420299,0.499042107,3mol2vec,4_MLP_cal,single
10.39215962,111.0604242,5.503160205,0.92895163,27.98562742,783.195342,17.84706846,0.498968667,3mol2vec,4_MLP_cal,single
10.63585447,115.3003036,6.011519103,0.926239264,28.00650337,784.3642313,18.29655791,0.498220897,3mol2vec,4_MLP_cal,single
10.33302946,110.0158207,5.569139638,0.929619891,28.02872718,785.6095473,17.61696136,0.497424234,3mol2vec,4_MLP_cal,single
10.31061444,109.3913463,5.448415169,0.930019385,28.045151,786.5304944,17.69415188,0.49683508,3mol2vec,4_MLP_cal,single
9.187710637,87.10205003,3.141245694,0.944278453,28.06859982,787.8462959,17.18670652,0.495993326,3mol2vec,4_MLP_cal,single
10.26252409,106.9129191,5.440476283,0.931604902,28.06986449,787.9172923,17.94450544,0.495947907,3mol2vec,4_MLP_cal,single
10.45615556,112.1662377,5.721019746,0.928244211,28.07592582,788.2576106,18.32716398,0.495730196,3mol2vec,4_MLP_cal,single
10.43525698,111.4451541,5.570941349,0.928705508,28.10235732,789.7424867,18.09093112,0.494780281,3mol2vec,4_MLP_cal,single
10.3699307,111.9741678,5.707978172,0.928367084,28.10884519,790.1071781,18.11616946,0.494546978,3mol2vec,4_MLP_cal,single
10.93880277,121.3439709,6.387395713,0.922372966,28.12947855,791.2675634,18.34590457,0.493804648,3mol2vec,4_MLP_cal,single
10.78641032,119.9792786,6.267511021,0.923245997,28.15061267,792.4569935,17.89054461,0.493043737,3mol2vec,4_MLP_cal,single
10.41456447,111.4214122,5.690562141,0.928720696,28.21133899,795.8796478,17.95786839,0.490854172,3mol2vec,4_MLP_cal,single
10.70576607,119.9777177,6.258589138,0.923246995,28.2223146,796.4990412,18.7282195,0.490457929,3mol2vec,4_MLP_cal,single
10.50645713,113.3748104,5.729017605,0.927471054,28.22449683,796.6222211,17.65648646,0.490379128,3mol2vec,4_MLP_cal,single
10.77896746,117.0928044,6.209295082,0.925092553,28.28194228,799.8682589,18.47376844,0.488302549,3mol2vec,4_MLP_cal,single
10.44841608,112.7728317,5.635992595,0.927856157,28.32417308,802.2587805,17.71839438,0.486773268,3mol2vec,4_MLP_cal,single
10.35322836,109.3022336,5.35801387,0.930076392,28.37375077,805.0697329,17.61222135,0.484975025,3mol2vec,4_MLP_cal,single
10.41451631,113.4289996,5.884055088,0.927436388,28.37774135,805.2962043,17.71775318,0.484830145,3mol2vec,4_MLP_cal,single
10.48884767,113.2790148,5.805100176,0.927532337,28.38726006,805.8365339,17.89535415,0.484484482,3mol2vec,4_MLP_cal,single
10.80135725,117.7638109,6.019111429,0.924663292,28.41154159,807.2156955,17.76789383,0.483602195,3mol2vec,4_MLP_cal,single
10.895217,123.9725037,6.328756774,0.920691422,28.43338343,808.457293,18.42983542,0.482807911,3mol2vec,4_MLP_cal,single
10.52779085,116.0801789,5.981304795,0.925740357,28.46085503,810.0202691,18.16537454,0.481808033,3mol2vec,4_MLP_cal,single
10.61267163,116.5559294,6.107587863,0.925436006,28.46344277,810.167574,18.63765911,0.481713798,3mol2vec,4_MLP_cal,single
11.07385155,128.9502937,6.702952839,0.917506995,28.4854004,811.4180359,18.47369384,0.480913843,3mol2vec,4_MLP_cal,single
10.79801838,117.6094512,5.823940745,0.92476204,28.48781619,811.5556713,18.5291958,0.480825794,3mol2vec,4_MLP_cal,single
10.76325351,121.1785053,6.236054159,0.922478819,28.50496732,812.5331617,18.34538117,0.480200467,3mol2vec,4_MLP_cal,single
10.98413068,122.6335315,6.351050385,0.921547999,28.52239367,813.5269406,17.96909302,0.47956472,3mol2vec,4_MLP_cal,single
10.44519622,110.4723936,5.439451329,0.929327809,28.52526122,813.6905275,18.42117465,0.479460069,3mol2vec,4_MLP_cal,single
10.84406682,119.9718825,6.218819493,0.923250728,28.52809937,813.8524538,18.53086277,0.47935648,3mol2vec,4_MLP_cal,single
10.74348146,118.9944981,6.185581281,0.923875987,28.52997999,813.9597585,18.18189027,0.479287834,3mol2vec,4_MLP_cal,single
10.705835,117.7964717,6.023443884,0.924642398,28.54597008,814.8724079,17.82834562,0.478703988,3mol2vec,4_MLP_cal,single
10.78270076,119.0986047,6.105016543,0.923809388,28.54692925,814.9271698,18.78426021,0.478668955,3mol2vec,4_MLP_cal,single
10.36776789,110.8862908,5.640857334,0.929063028,28.54871688,815.0292356,18.16604953,0.478603661,3mol2vec,4_MLP_cal,single
10.76024031,119.9744663,6.03829086,0.923249075,28.55607288,815.4492984,17.84548716,0.478334935,3mol2vec,4_MLP_cal,single
10.1912744,109.0050329,5.334804679,0.93026652,28.57800728,816.7025001,18.41893384,0.477533228,3mol2vec,4_MLP_cal,single
7.376804666,55.56288129,3.208428616,0.964454916,21.47310361,461.0941786,13.87416809,0.70502553,4macc,4_MLP_cal,single
7.41268132,55.97241088,3.27976706,0.964192928,21.47541295,461.1933613,14.08136259,0.70496208,4macc,4_MLP_cal,single
7.373315349,55.80278349,3.263628452,0.964301444,21.47612046,461.2237499,14.02124987,0.70494264,4macc,4_MLP_cal,single
7.396315589,56.04221391,3.260476225,0.964148274,21.48264785,461.5041588,13.8806582,0.704763255,4macc,4_MLP_cal,single
7.466350196,56.15891691,3.261397056,0.964073616,21.50892201,462.6337259,13.86777422,0.70404064,4macc,4_MLP_cal,single
7.426368967,56.34975011,3.324200613,0.963951534,21.51441576,462.8700855,13.90664442,0.703889434,4macc,4_MLP_cal,single
7.418804446,56.20608487,3.289537839,0.964043441,21.54046408,463.9915927,14.07782841,0.703171976,4macc,4_MLP_cal,single
7.391257401,56.57347695,3.369388695,0.96380841,21.54416785,464.1511685,13.94309193,0.703069891,4macc,4_MLP_cal,single
7.371987116,56.61571152,3.319339024,0.963781392,21.57437448,465.4536344,13.93588419,0.702236668,4macc,4_MLP_cal,single
7.432112345,56.66101928,3.336461974,0.963752407,21.58573005,465.9437419,14.19948545,0.701923133,4macc,4_MLP_cal,single
7.448031411,56.12341805,3.25219184,0.964096325,21.58647872,465.9760634,14.2623156,0.701902456,4macc,4_MLP_cal,single
7.427269259,56.32288031,3.268470902,0.963968724,21.60850523,466.9274983,14.27402116,0.701293797,4macc,4_MLP_cal,single
